Area,Count,Event Type,Population,Race,Sex,Year
New Hampshire,0,Mortality,13877,Hispanic,Male,2003
New Hampshire,23,Incidence,14715,Hispanic,Male,2004
New Hampshire,0,Mortality,14715,Hispanic,Male,2004
New Hampshire,45,Incidence,15445,Hispanic,Male,2005
New Hampshire,0,Mortality,15445,Hispanic,Male,2005
New Hampshire,40,Incidence,16363,Hispanic,Male,2006
New Hampshire,0,Mortality,16363,Hispanic,Male,2006
New Hampshire,47,Incidence,17045,Hispanic,Male,2007
New Hampshire,0,Mortality,17045,Hispanic,Male,2007
New Hampshire,209,Incidence,90838,Hispanic,Male,2009
New Hampshire,28,Mortality,87909,Hispanic,Male,2009
New Hampshire,36,Incidence,17779,Hispanic,Male,2008
New Hampshire,0,Mortality,17779,Hispanic,Male,2008
New Hampshire,40,Incidence,18220,Hispanic,Male,2009
New Hampshire,0,Mortality,18220,Hispanic,Male,2009
New Hampshire,37,Incidence,18473,Hispanic,Male,2010
New Hampshire,0,Mortality,18502,Hispanic,Male,2010
New Hampshire,49,Incidence,19321,Hispanic,Male,2011
New Hampshire,0,Mortality,18502,Hispanic,Male,2011
New Hampshire,0,Incidence,19396,Hispanic,Male and Female,1999
New Hampshire,0,Mortality,19396,Hispanic,Male and Female,1999
New Hampshire,57,Incidence,20697,Hispanic,Male and Female,2000
New Hampshire,0,Mortality,20697,Hispanic,Male and Female,2000
New Hampshire,52,Incidence,23049,Hispanic,Male and Female,2001
New Hampshire,0,Mortality,23049,Hispanic,Male and Female,2001
New Hampshire,51,Incidence,25288,Hispanic,Male and Female,2002
New Hampshire,0,Mortality,25288,Hispanic,Male and Female,2002
New Hampshire,67,Incidence,27025,Hispanic,Male and Female,2003
New Hampshire,0,Mortality,27025,Hispanic,Male and Female,2003
New Hampshire,51,Incidence,28780,Hispanic,Male and Female,2004
New Hampshire,0,Mortality,28780,Hispanic,Male and Female,2004
New Hampshire,85,Incidence,30429,Hispanic,Male and Female,2005
New Hampshire,0,Mortality,30429,Hispanic,Male and Female,2005
New Hampshire,68,Incidence,32338,Hispanic,Male and Female,2006
New Hampshire,0,Mortality,32338,Hispanic,Male and Female,2006
New Hampshire,83,Incidence,33742,Hispanic,Male and Female,2007
New Hampshire,0,Mortality,33742,Hispanic,Male and Female,2007
New Hampshire,438,Incidence,180479,Hispanic,Male and Female,2009
New Hampshire,49,Mortality,174524,Hispanic,Male and Female,2009
New Hampshire,74,Incidence,35202,Hispanic,Male and Female,2008
New Hampshire,0,Mortality,35202,Hispanic,Male and Female,2008
New Hampshire,76,Incidence,36330,Hispanic,Male and Female,2009
New Hampshire,0,Mortality,36330,Hispanic,Male and Female,2009
New Hampshire,93,Incidence,36867,Hispanic,Male and Female,2010
New Hampshire,0,Mortality,36912,Hispanic,Male and Female,2010
New Hampshire,112,Incidence,38338,Hispanic,Male and Female,2011
New Hampshire,0,Mortality,36912,Hispanic,Male and Female,2011
New Hampshire,2806,Incidence,606762,White,Female,1999
New Hampshire,1157,Mortality,606762,White,Female,1999
New Hampshire,2935,Incidence,613966,White,Female,2000
New Hampshire,1182,Mortality,613966,White,Female,2000
New Hampshire,3046,Incidence,619500,White,Female,2001
New Hampshire,1149,Mortality,619500,White,Female,2001
New Hampshire,3201,Incidence,624337,White,Female,2002
New Hampshire,1191,Mortality,624337,White,Female,2002
New Hampshire,3144,Incidence,627927,White,Female,2003
New Hampshire,1195,Mortality,627927,White,Female,2003
New Hampshire,3286,Incidence,631964,White,Female,2004
New Hampshire,1230,Mortality,631964,White,Female,2004
New Hampshire,3415,Incidence,634790,White,Female,2005
New Hampshire,1243,Mortality,634790,White,Female,2005
New Hampshire,3379,Incidence,638380,White,Female,2006
New Hampshire,1231,Mortality,638380,White,Female,2006
New Hampshire,3430,Incidence,639638,White,Female,2007
New Hampshire,1269,Mortality,639638,White,Female,2007
New Hampshire,17817,Incidence,3197004,White,Female,2009
New Hampshire,6158,Mortality,3197041,White,Female,2009
New Hampshire,3587,Incidence,640059,White,Female,2008
New Hampshire,1236,Mortality,640059,White,Female,2008
New Hampshire,3561,Incidence,639555,White,Female,2009
New Hampshire,1189,Mortality,639555,White,Female,2009
New Hampshire,3584,Incidence,639401,White,Female,2010
New Hampshire,1233,Mortality,639409,White,Female,2010
New Hampshire,3655,Incidence,638351,White,Female,2011
New Hampshire,1233,Mortality,639409,White,Female,2011
New Hampshire,2947,Incidence,585238,White,Male,1999
New Hampshire,1240,Mortality,585238,White,Male,1999
New Hampshire,3158,Incidence,592670,White,Male,2000
New Hampshire,1272,Mortality,592670,White,Male,2000
New Hampshire,3256,Incidence,599248,White,Male,2001
New Hampshire,1230,Mortality,599248,White,Male,2001
New Hampshire,3470,Incidence,605148,White,Male,2002
New Hampshire,1321,Mortality,605148,White,Male,2002
New Hampshire,3345,Incidence,609703,White,Male,2003
New Hampshire,1265,Mortality,609703,White,Male,2003
New Hampshire,3482,Incidence,613564,White,Male,2004
New Hampshire,1310,Mortality,613564,White,Male,2004
New Hampshire,3555,Incidence,616548,White,Male,2005
New Hampshire,1286,Mortality,616548,White,Male,2005
New Hampshire,3644,Incidence,620415,White,Male,2006
New Hampshire,1281,Mortality,620415,White,Male,2006
New Hampshire,3850,Incidence,621509,White,Male,2007
New Hampshire,1321,Mortality,621509,White,Male,2007
New Hampshire,19471,Incidence,3107652,White,Male,2009
New Hampshire,6534,Mortality,3106902,White,Male,2009
New Hampshire,3938,Incidence,622292,White,Male,2008
New Hampshire,1317,Mortality,622292,White,Male,2008
New Hampshire,3900,Incidence,621429,White,Male,2009
New Hampshire,1352,Mortality,621429,White,Male,2009
New Hampshire,3916,Incidence,621280,White,Male,2010
New Hampshire,1263,Mortality,621257,White,Male,2010
New Hampshire,3867,Incidence,621142,White,Male,2011
New Hampshire,1263,Mortality,621257,White,Male,2011
New Hampshire,5753,Incidence,1192000,White,Male and Female,1999
New Hampshire,2397,Mortality,1192000,White,Male and Female,1999
New Hampshire,6093,Incidence,1206636,White,Male and Female,2000
New Hampshire,2454,Mortality,1206636,White,Male and Female,2000
New Hampshire,6302,Incidence,1218748,White,Male and Female,2001
New Hampshire,2379,Mortality,1218748,White,Male and Female,2001
New Hampshire,6671,Incidence,1229485,White,Male and Female,2002
New Hampshire,2512,Mortality,1229485,White,Male and Female,2002
New Hampshire,6489,Incidence,1237630,White,Male and Female,2003
New Hampshire,2460,Mortality,1237630,White,Male and Female,2003
New Hampshire,6768,Incidence,1245528,White,Male and Female,2004
New Hampshire,2540,Mortality,1245528,White,Male and Female,2004
New Hampshire,6970,Incidence,1251338,White,Male and Female,2005
New Hampshire,2529,Mortality,1251338,White,Male and Female,2005
New Hampshire,7023,Incidence,1258795,White,Male and Female,2006
New Hampshire,2512,Mortality,1258795,White,Male and Female,2006
New Hampshire,7280,Incidence,1261147,White,Male and Female,2007
New Hampshire,2590,Mortality,1261147,White,Male and Female,2007
New Hampshire,37288,Incidence,6304656,White,Male and Female,2009
New Hampshire,12692,Mortality,6303943,White,Male and Female,2009
New Hampshire,7525,Incidence,1262351,White,Male and Female,2008
New Hampshire,2553,Mortality,1262351,White,Male and Female,2008
New Hampshire,7461,Incidence,1260984,White,Male and Female,2009
New Hampshire,2541,Mortality,1260984,White,Male and Female,2009
New Hampshire,7500,Incidence,1260681,White,Male and Female,2010
New Hampshire,2496,Mortality,1260666,White,Male and Female,2010
New Hampshire,7522,Incidence,1259493,White,Male and Female,2011
New Hampshire,2496,Mortality,1260666,White,Male and Female,2011
New Jersey,22145,Incidence,4304271,All Races,Female,1999
New Jersey,9121,Mortality,4304271,All Races,Female,1999
New Jersey,22532,Incidence,4340112,All Races,Female,2000
New Jersey,9204,Mortality,4340112,All Races,Female,2000
New Jersey,23441,Incidence,4369932,All Races,Female,2001
New Jersey,9236,Mortality,4369932,All Races,Female,2001
New Jersey,23067,Incidence,4398801,All Races,Female,2002
New Jersey,9105,Mortality,4398801,All Races,Female,2002
New Jersey,22753,Incidence,4421964,All Races,Female,2003
New Jersey,9147,Mortality,4421964,All Races,Female,2003
New Jersey,23413,Incidence,4436964,All Races,Female,2004
New Jersey,8843,Mortality,4436964,All Races,Female,2004
New Jersey,23380,Incidence,4443545,All Races,Female,2005
New Jersey,8719,Mortality,4443545,All Races,Female,2005
New Jersey,23732,Incidence,4448099,All Races,Female,2006
New Jersey,8851,Mortality,4448099,All Races,Female,2006
New Jersey,23810,Incidence,4455148,All Races,Female,2007
New Jersey,8687,Mortality,4455148,All Races,Female,2007
New Jersey,120325,Incidence,22465291,All Races,Female,2009
New Jersey,43123,Mortality,22382259,All Races,Female,2009
New Jersey,24173,Incidence,4469901,All Races,Female,2008
New Jersey,8667,Mortality,4469901,All Races,Female,2008
New Jersey,24383,Incidence,4493506,All Races,Female,2009
New Jersey,8462,Mortality,4493506,All Races,Female,2009
New Jersey,24116,Incidence,4517677,All Races,Female,2010
New Jersey,8456,Mortality,4515605,All Races,Female,2010
New Jersey,23843,Incidence,4529059,All Races,Female,2011
New Jersey,8456,Mortality,4515605,All Races,Female,2011
New Jersey,23125,Incidence,4055321,All Races,Male,1999
New Jersey,9056,Mortality,4055321,All Races,Male,1999
New Jersey,23796,Incidence,4090509,All Races,Male,2000
New Jersey,8868,Mortality,4090509,All Races,Male,2000
New Jersey,25171,Incidence,4122739,All Races,Male,2001
New Jersey,8928,Mortality,4122739,All Races,Male,2001
New Jersey,25211,Incidence,4153842,All Races,Male,2002
New Jersey,8722,Mortality,4153842,All Races,Male,2002
New Jersey,23707,Incidence,4179438,All Races,Male,2003
New Jersey,8810,Mortality,4179438,All Races,Male,2003
New Jersey,23302,Incidence,4197597,All Races,Male,2004
New Jersey,8363,Mortality,4197597,All Races,Male,2004
New Jersey,23583,Incidence,4208429,All Races,Male,2005
New Jersey,8452,Mortality,4208429,All Races,Male,2005
New Jersey,24780,Incidence,4213580,All Races,Male,2006
New Jersey,8329,Mortality,4213580,All Races,Male,2006
New Jersey,25252,Incidence,4222737,All Races,Male,2007
New Jersey,8409,Mortality,4222737,All Races,Male,2007
New Jersey,123171,Incidence,21317447,All Races,Male,2009
New Jersey,41382,Mortality,21223590,All Races,Male,2009
New Jersey,24697,Incidence,4241189,All Races,Male,2008
New Jersey,8207,Mortality,4241189,All Races,Male,2008
New Jersey,24798,Incidence,4262096,All Races,Male,2009
New Jersey,8078,Mortality,4262096,All Races,Male,2009
New Jersey,24217,Incidence,4285711,All Races,Male,2010
New Jersey,8359,Mortality,4283988,All Races,Male,2010
New Jersey,24207,Incidence,4305714,All Races,Male,2011
New Jersey,8359,Mortality,4283988,All Races,Male,2011
New Jersey,45270,Incidence,8359592,All Races,Male and Female,1999
New Jersey,18177,Mortality,8359592,All Races,Male and Female,1999
New Jersey,46328,Incidence,8430621,All Races,Male and Female,2000
New Jersey,18072,Mortality,8430621,All Races,Male and Female,2000
New Jersey,48612,Incidence,8492671,All Races,Male and Female,2001
New Jersey,18164,Mortality,8492671,All Races,Male and Female,2001
New Jersey,48278,Incidence,8552643,All Races,Male and Female,2002
New Jersey,17827,Mortality,8552643,All Races,Male and Female,2002
New Jersey,46460,Incidence,8601402,All Races,Male and Female,2003
New Jersey,17957,Mortality,8601402,All Races,Male and Female,2003
New Jersey,46715,Incidence,8634561,All Races,Male and Female,2004
New Jersey,17206,Mortality,8634561,All Races,Male and Female,2004
New Jersey,46963,Incidence,8651974,All Races,Male and Female,2005
New Jersey,17171,Mortality,8651974,All Races,Male and Female,2005
New Jersey,48512,Incidence,8661679,All Races,Male and Female,2006
New Jersey,17180,Mortality,8661679,All Races,Male and Female,2006
New Jersey,49062,Incidence,8677885,All Races,Male and Female,2007
New Jersey,17096,Mortality,8677885,All Races,Male and Female,2007
New Jersey,243496,Incidence,43782738,All Races,Male and Female,2009
New Jersey,84505,Mortality,43605849,All Races,Male and Female,2009
New Jersey,48870,Incidence,8711090,All Races,Male and Female,2008
New Jersey,16874,Mortality,8711090,All Races,Male and Female,2008
New Jersey,49181,Incidence,8755602,All Races,Male and Female,2009
New Jersey,16540,Mortality,8755602,All Races,Male and Female,2009
New Jersey,48333,Incidence,8803388,All Races,Male and Female,2010
New Jersey,16815,Mortality,8799593,All Races,Male and Female,2010
New Jersey,48050,Incidence,8834773,All Races,Male and Female,2011
New Jersey,16815,Mortality,8799593,All Races,Male and Female,2011
New Jersey,2206,Incidence,649064,Black,Female,1999
New Jersey,1014,Mortality,649064,Black,Female,1999
New Jersey,2308,Incidence,656464,Black,Female,2000
New Jersey,1021,Mortality,656464,Black,Female,2000
New Jersey,2328,Incidence,663623,Black,Female,2001
New Jersey,1019,Mortality,663623,Black,Female,2001
New Jersey,2421,Incidence,670015,Black,Female,2002
New Jersey,1074,Mortality,670015,Black,Female,2002
New Jersey,2428,Incidence,676211,Black,Female,2003
New Jersey,1078,Mortality,676211,Black,Female,2003
New Jersey,2440,Incidence,680660,Black,Female,2004
New Jersey,1033,Mortality,680660,Black,Female,2004
New Jersey,2487,Incidence,683251,Black,Female,2005
New Jersey,1051,Mortality,683251,Black,Female,2005
New Jersey,2524,Incidence,686105,Black,Female,2006
New Jersey,1107,Mortality,686105,Black,Female,2006
New Jersey,2580,Incidence,689167,Black,Female,2007
New Jersey,1015,Mortality,689167,Black,Female,2007
New Jersey,13155,Incidence,3498005,Black,Female,2009
New Jersey,5208,Mortality,3473701,Black,Female,2009
New Jersey,2592,Incidence,692632,Black,Female,2008
New Jersey,1009,Mortality,692632,Black,Female,2008
New Jersey,2663,Incidence,699687,Black,Female,2009
New Jersey,1013,Mortality,699687,Black,Female,2009
New Jersey,2736,Incidence,706387,Black,Female,2010
New Jersey,1064,Mortality,706110,Black,Female,2010
New Jersey,2584,Incidence,710132,Black,Female,2011
New Jersey,1064,Mortality,706110,Black,Female,2011
New Jersey,2619,Incidence,582178,Black,Male,1999
New Jersey,1125,Mortality,582178,Black,Male,1999
New Jersey,2696,Incidence,588122,Black,Male,2000
New Jersey,1141,Mortality,588122,Black,Male,2000
New Jersey,2908,Incidence,593651,Black,Male,2001
New Jersey,1115,Mortality,593651,Black,Male,2001
New Jersey,2797,Incidence,598808,Black,Male,2002
New Jersey,1047,Mortality,598808,Black,Male,2002
